Killer,Num,Perc,want
,1.0,0.0018014447586964745,PhilppiesHyper
,1.0,0.0018014447586964745,Emonzinho
,1.0,0.0018014447586964745,FarterTheBest
,1.0,0.0018014447586964745,Wugga
,1.0,0.0018014447586964745,patentedcupid
,1.0,0.0018014447586964745,PracticeTyping
,1.0,0.0018014447586964745,D3nnis32
,1.0,0.0018014447586964745,MP_Dianisio
,1.0,0.0018014447586964745,Bladefoxfairy
,1.0,0.0018014447586964745,Lord_Gosui
,1.0,0.0018014447586964745,DejfLUL
,1.0,0.0018014447586964745,Nicoo_PvP
,1.0,0.0018014447586964745,Swordsman108
,1.0,0.0018014447586964745,Skedge
,1.0,0.0018014447586964745,ewlyn
,1.0,0.0018014447586964745,TabbyCatt26
,1.0,0.0018014447586964745,9BRUH
,1.0,0.0018014447586964745,Happstarr
,1.0,0.0018014447586964745,Janni1506
,1.0,0.0018014447586964745,Toast_Blyat
,1.0,0.0018014447586964745,themachine62
,1.0,0.0018014447586964745,Sartfla
,1.0,0.0018014447586964745,Fronted
,1.0,0.0018014447586964745,TimeTorolis
,1.0,0.0018014447586964745,derkingdome
,1.0,0.0018014447586964745,Atomsk858
,1.0,0.0018014447586964745,Mxdara_uchihx
,1.0,0.0018014447586964745,disembarked
,1.0,0.0018014447586964745,HAMKE
,1.0,0.0018014447586964745,Jasci808
,1.0,0.0018014447586964745,Motulokcz
,1.0,0.0018014447586964745,ElToroLoco
,1.0,0.0018014447586964745,AkdemirAhmet
,1.0,0.0018014447586964745,Jejjiz
,1.0,0.0018014447586964745,Soviet_Chicken69
,1.0,0.0018014447586964745,Tavs_
,1.0,0.0018014447586964745,HockeyPizzaMan
,1.0,0.0018014447586964745,PlutoniumKnife
,1.0,0.0018014447586964745,W1k4p3d1A
,1.0,0.0018014447586964745,WatchingLizard
,1.0,0.0018014447586964745,PunkUltraBoyGain
,1.0,0.0018014447586964745,fki
,1.0,0.0018014447586964745,MelillenseDE
,1.0,0.0018014447586964745,TehPostman
,1.0,0.0018014447586964745,LMB0
,1.0,0.0018014447586964745,DiamondRanger987
,1.0,0.0018014447586964745,DullGators
,1.0,0.0018014447586964745,Zutux
,1.0,0.0018014447586964745,llZeusll
,1.0,0.0018014447586964745,ReallyRomR
,1.0,0.0018014447586964745,will_chill_pill
,1.0,0.0018014447586964745,_XDirael_
,1.0,0.0018014447586964745,GraveRipper666
,1.0,0.0018014447586964745,Cryptex420
,1.0,0.0018014447586964745,WindPre
,1.0,0.0018014447586964745,harryandfletch
,1.0,0.0018014447586964745,IAmSpaghettiFTW
,1.0,0.0018014447586964745,SkyGodDK
,1.0,0.0018014447586964745,toshiooooooooooo
,1.0,0.0018014447586964745,test_subject_2
,1.0,0.0018014447586964745,ViniDalvino
,1.0,0.0018014447586964745,Reizei_
,1.0,0.0018014447586964745,James_Jammer
,1.0,0.0018014447586964745,core_blaster
,1.0,0.0018014447586964745,Blubber_yoshi
,1.0,0.0018014447586964745,Hetvirus
,1.0,0.0018014447586964745,KING_L41
,1.0,0.0018014447586964745,MarijuanaBot
,1.0,0.0018014447586964745,CarsCanadian
,1.0,0.0018014447586964745,WalkingHero
,1.0,0.0018014447586964745,dom_mld
,1.0,0.0018014447586964745,Garciat427
,1.0,0.0018014447586964745,Gusasauras
,1.0,0.0018014447586964745,slipgater
,1.0,0.0018014447586964745,BasicSenPlayzMC
,1.0,0.0018014447586964745,IamExit
,1.0,0.0018014447586964745,AusDavid
,1.0,0.0018014447586964745,Ximonite2
,1.0,0.0018014447586964745,RedLegendStrike
,1.0,0.0018014447586964745,Vapourity
,1.0,0.0018014447586964745,Severe_Injuries
,1.0,0.0018014447586964745,ArizonaBoy
,1.0,0.0018014447586964745,TheFir3Man
,1.0,0.0018014447586964745,MadauS
,1.0,0.0018014447586964745,ExtraSandwichy
,1.0,0.0018014447586964745,Enderby13
,1.0,0.0018014447586964745,ChasedBacchus28
,1.0,0.0018014447586964745,Kubajsa
,1.0,0.0018014447586964745,CursedFrame
,1.0,0.0018014447586964745,_______O_______
,1.0,0.0018014447586964745,dxbah
,1.0,0.0018014447586964745,goncalo2004
,1.0,0.0018014447586964745,iEatRazorBlades
,1.0,0.0018014447586964745,CapitalMIKU
,1.0,0.0018014447586964745,Brye_Sebs
,1.0,0.0018014447586964745,ByteException
,1.0,0.0018014447586964745,Rasul_Allah
,1.0,0.0018014447586964745,ImJustVibin
,1.0,0.0018014447586964745,xDojo
,1.0,0.0018014447586964745,OfficialMKGames
,1.0,0.0018014447586964745,Guilliano
,1.0,0.0018014447586964745,Red_Solo
,1.0,0.0018014447586964745,CursedLuck
,1.0,0.0018014447586964745,sstarious
,1.0,0.0018014447586964745,ApexVenix
,1.0,0.0018014447586964745,GamingNerd
,1.0,0.0018014447586964745,bignick731
,1.0,0.0018014447586964745,RedstoneRobbie
,1.0,0.0018014447586964745,mushroomgang
,1.0,0.0018014447586964745,704415
,1.0,0.0018014447586964745,Sheikh_Pritt
,1.0,0.0018014447586964745,balsebrunn
,1.0,0.0018014447586964745,Abugan_Br
,1.0,0.0018014447586964745,iiRighteous
,1.0,0.0018014447586964745,Pi_R2D2
,1.0,0.0018014447586964745,L33G4N
,1.0,0.0018014447586964745,Josip_BrozTito
,1.0,0.0018014447586964745,KaRae23
,1.0,0.0018014447586964745,PapaYeager
,1.0,0.0018014447586964745,_spicy_salad_
,1.0,0.0018014447586964745,Lazarbean
,1.0,0.0018014447586964745,JuliusFYI
,1.0,0.0018014447586964745,Mental_Mech
,1.0,0.0018014447586964745,Entity3030
,1.0,0.0018014447586964745,Wilhuff99
,1.0,0.0018014447586964745,Matxikadu
,1.0,0.0018014447586964745,TurtleMaker
,1.0,0.0018014447586964745,rfowkes
,1.0,0.0018014447586964745,WrathofKyne
,1.0,0.0018014447586964745,COW_KING22
,1.0,0.0018014447586964745,YesVeryLongName
,1.0,0.0018014447586964745,bigAlex_1
,1.0,0.0018014447586964745,aeorms
,1.0,0.0018014447586964745,MooyLive
,1.0,0.0018014447586964745,AzasalTheDev
,1.0,0.0018014447586964745,jacson2003
,1.0,0.0018014447586964745,DweezlesGang
,1.0,0.0018014447586964745,1Alt_F9
,1.0,0.0018014447586964745,Patbox
,1.0,0.0018014447586964745,CommitJuiceWrld
,1.0,0.0018014447586964745,ItzPhizyx
,1.0,0.0018014447586964745,Apollyon365
,1.0,0.0018014447586964745,Hermoine12
,1.0,0.0018014447586964745,applebird55
,1.0,0.0018014447586964745,dh10b
,1.0,0.0018014447586964745,Jhfly_
,1.0,0.0018014447586964745,SugarMoma
,1.0,0.0018014447586964745,Rxtrn
,1.0,0.0018014447586964745,DarthMetool
,1.0,0.0018014447586964745,honzagame
,1.0,0.0018014447586964745,JSBMineCraftMan
,1.0,0.0018014447586964745,UmashiaShikabihi
,1.0,0.0018014447586964745,klenopeti
,1.0,0.0018014447586964745,pascontemps
,1.0,0.0018014447586964745,drewbiethenewbie
,1.0,0.0018014447586964745,Alecrock7
,1.0,0.0018014447586964745,Dracopyr
,1.0,0.0018014447586964745,SuperName31
,1.0,0.0018014447586964745,InfiniteFalcon
,1.0,0.0018014447586964745,FireExtinguisher
,1.0,0.0018014447586964745,BobTehFirst
,1.0,0.0018014447586964745,Bananasmoothii
,1.0,0.0018014447586964745,FoxyBaker
,1.0,0.0018014447586964745,SmoothieMcGuffin
,1.0,0.0018014447586964745,RedEliteDawn
,1.0,0.0018014447586964745,grofflin
,1.0,0.0018014447586964745,tahoeskier1
,1.0,0.0018014447586964745,guydangerous99
,1.0,0.0018014447586964745,Stone100
,1.0,0.0018014447586964745,ViktorDr
,1.0,0.0018014447586964745,ShinyJustyZ
,1.0,0.0018014447586964745,Teians
,1.0,0.0018014447586964745,HollowCypress
,1.0,0.0018014447586964745,JimmyTuesday
,1.0,0.0018014447586964745,BlowflPlayzYT
,1.0,0.0018014447586964745,katie5385
,1.0,0.0018014447586964745,aK0o
,1.0,0.0018014447586964745,The_Legend__28
,1.0,0.0018014447586964745,Iguana_Ninja
,1.0,0.0018014447586964745,lelenium
,1.0,0.0018014447586964745,Texxyy
,1.0,0.0018014447586964745,DadSongs
,1.0,0.0018014447586964745,Az1zMonkey
,1.0,0.0018014447586964745,_SadPerson
,1.0,0.0018014447586964745,Poissonux
,1.0,0.0018014447586964745,MaxGiants05
,1.0,0.0018014447586964745,KokiriQyou
,1.0,0.0018014447586964745,Lomazithera
,1.0,0.0018014447586964745,CryptoSpike
,1.0,0.0018014447586964745,BenPlayz7_YT
,1.0,0.0018014447586964745,Kape06
,1.0,0.0018014447586964745,SodaDrinker2
,1.0,0.0018014447586964745,Uga_Meck
,1.0,0.0018014447586964745,Lgbboom
,1.0,0.0018014447586964745,_pineapplejuice
,1.0,0.0018014447586964745,vinteogames
,1.0,0.0018014447586964745,OranReifHydra
,1.0,0.0018014447586964745,PandaGamingYT007
,1.0,0.0018014447586964745,BernieGamer
,1.0,0.0018014447586964745,Danny201010
,1.0,0.0018014447586964745,stevemanyg
,1.0,0.0018014447586964745,AllowedCheats
,1.0,0.0018014447586964745,MultiverseMeep
,1.0,0.0018014447586964745,seizure_slayer95
,1.0,0.0018014447586964745,scorpionlaser69
,1.0,0.0018014447586964745,poompy30
,1.0,0.0018014447586964745,japirate777
,1.0,0.0018014447586964745,maayankey
,1.0,0.0018014447586964745,Thedood56
,1.0,0.0018014447586964745,9andrei6_TTV
,1.0,0.0018014447586964745,jc39466
,1.0,0.0018014447586964745,StrvtegY
,1.0,0.0018014447586964745,FentoBento
,1.0,0.0018014447586964745,Zkeppy_
,1.0,0.0018014447586964745,Tawwny
,1.0,0.0018014447586964745,poulry
,1.0,0.0018014447586964745,DerTeXx
,1.0,0.0018014447586964745,BaconPrince
,1.0,0.0018014447586964745,zib3ns
,1.0,0.0018014447586964745,Vox3l
,1.0,0.0018014447586964745,yolo_pro_jort_21
,1.0,0.0018014447586964745,MuminPredator
,1.0,0.0018014447586964745,Kur0Desu_
,1.0,0.0018014447586964745,dreamblop20
,1.0,0.0018014447586964745,yorcherlol
,1.0,0.0018014447586964745,senorkernz
,1.0,0.0018014447586964745,Warhorsie
,1.0,0.0018014447586964745,Mayhem8
,1.0,0.0018014447586964745,JqRecoN
,1.0,0.0018014447586964745,OlasVa05
,1.0,0.0018014447586964745,SoftRadar
,1.0,0.0018014447586964745,KingCraft125
,1.0,0.0018014447586964745,Xray_Doc
,1.0,0.0018014447586964745,TriggeredWumpie
,1.0,0.0018014447586964745,Hydelicious
,1.0,0.0018014447586964745,Juggenator
,1.0,0.0018014447586964745,mycatisawesome9
,1.0,0.0018014447586964745,madassassin9925
,1.0,0.0018014447586964745,LePlasma
,1.0,0.0018014447586964745,GenericUsername0
,1.0,0.0018014447586964745,Nomadda
,1.0,0.0018014447586964745,typicalGtaTG
,1.0,0.0018014447586964745,stwzcoco
,1.0,0.0018014447586964745,Mog9091
,1.0,0.0018014447586964745,pume_
,1.0,0.0018014447586964745,lucaskarklin
,1.0,0.0018014447586964745,Zespaaa
,1.0,0.0018014447586964745,Elvis_Messy
,1.0,0.0018014447586964745,krzysiumn
,1.0,0.0018014447586964745,lebredo
,1.0,0.0018014447586964745,TheDiggerDwarf
,1.0,0.0018014447586964745,UnleashedGhost
,1.0,0.0018014447586964745,Chara_VN
,1.0,0.0018014447586964745,Shattuckite
,1.0,0.0018014447586964745,sowre
,1.0,0.0018014447586964745,teletubbie777
,1.0,0.0018014447586964745,tvguy71
,1.0,0.0018014447586964745,EletricElite856
,1.0,0.0018014447586964745,MrMqriux
,1.0,0.0018014447586964745,Ramyoe
,1.0,0.0018014447586964745,kromal
,1.0,0.0018014447586964745,imxsimon
,1.0,0.0018014447586964745,Braixtomp654
,1.0,0.0018014447586964745,muratkaan
,1.0,0.0018014447586964745,UwU123UwU
,1.0,0.0018014447586964745,AccelFrost
,1.0,0.0018014447586964745,Spiffy_Hat
,1.0,0.0018014447586964745,Rodingo
,1.0,0.0018014447586964745,FilleGrillkorv
,1.0,0.0018014447586964745,nomdres
,1.0,0.0018014447586964745,Candyshopadam
,1.0,0.0018014447586964745,Ha1exo
,1.0,0.0018014447586964745,YooNoo
,1.0,0.0018014447586964745,Papa_Spardy
,1.0,0.0018014447586964745,RandomNOOB8002
,1.0,0.0018014447586964745,Lnkx
,1.0,0.0018014447586964745,SAD2005
,1.0,0.0018014447586964745,Thedanholy
,1.0,0.0018014447586964745,WitherBlossom
,1.0,0.0018014447586964745,Hepno
,1.0,0.0018014447586964745,Crazyashton
,1.0,0.0018014447586964745,Ferferite
,1.0,0.0018014447586964745,BiggyDaBoy
,1.0,0.0018014447586964745,Lonely_Exotic
,1.0,0.0018014447586964745,GuiJol
,1.0,0.0018014447586964745,IceStore
,1.0,0.0018014447586964745,EccentricLibra
,1.0,0.0018014447586964745,UnknownEliteSZN
,1.0,0.0018014447586964745,olwol
,1.0,0.0018014447586964745,Smithy_07
,1.0,0.0018014447586964745,Clowknight
,1.0,0.0018014447586964745,Fou4
,1.0,0.0018014447586964745,ThePureMC
,1.0,0.0018014447586964745,MajinKardo
,1.0,0.0018014447586964745,GewoonPerry
,1.0,0.0018014447586964745,nemesiz
,1.0,0.0018014447586964745,CervikSk
,1.0,0.0018014447586964745,xDonut
,1.0,0.0018014447586964745,Khyta
,1.0,0.0018014447586964745,NagisaStreams
,1.0,0.0018014447586964745,456bulgogi
,1.0,0.0018014447586964745,OprahDaHut
,1.0,0.0018014447586964745,ImmortalKoopa
,1.0,0.0018014447586964745,ok_icant
,1.0,0.0018014447586964745,Twiddget
,1.0,0.0018014447586964745,RoseDevil_
,1.0,0.0018014447586964745,Amannameddavid
,1.0,0.0018014447586964745,Pokemoon
,1.0,0.0018014447586964745,Obipir
,1.0,0.0018014447586964745,Wagspereira
,1.0,0.0018014447586964745,BamiPlomp
,1.0,0.0018014447586964745,mochitrash
,1.0,0.0018014447586964745,gapplar
,1.0,0.0018014447586964745,Orangeman69
,1.0,0.0018014447586964745,survivorz12
,1.0,0.0018014447586964745,sophbun
,1.0,0.0018014447586964745,JansehOnfroy
,1.0,0.0018014447586964745,DR_Soggy_Toast
,1.0,0.0018014447586964745,krillmeee
,1.0,0.0018014447586964745,HunterGilesShan
,1.0,0.0018014447586964745,iXxinox
,1.0,0.0018014447586964745,Jug
,1.0,0.0018014447586964745,Largestpoops
,1.0,0.0018014447586964745,WKJ
,1.0,0.0018014447586964745,WaterShrub
,1.0,0.0018014447586964745,Stampy599
,1.0,0.0018014447586964745,Crimsonisforever
,1.0,0.0018014447586964745,Lawzypher
,1.0,0.0018014447586964745,stenstorp
,1.0,0.0018014447586964745,JustGejb
,1.0,0.0018014447586964745,chrislamp
,1.0,0.0018014447586964745,DanTDMkill
,1.0,0.0018014447586964745,pokemaster104
,1.0,0.0018014447586964745,Loganxdlmao
,1.0,0.0018014447586964745,maksiks
,1.0,0.0018014447586964745,pabloks10
,1.0,0.0018014447586964745,Enium
,1.0,0.0018014447586964745,NickGamerNB
,1.0,0.0018014447586964745,_BlackPhoenix_
,1.0,0.0018014447586964745,Benji40087
,1.0,0.0018014447586964745,SkinAxer
,1.0,0.0018014447586964745,JuanTapMe
,1.0,0.0018014447586964745,Mindos2055
,1.0,0.0018014447586964745,KodiakTheTuba
,1.0,0.0018014447586964745,Sakura_04
,1.0,0.0018014447586964745,Baiohazado
,1.0,0.0018014447586964745,byLorenz_
,1.0,0.0018014447586964745,Rockwing
,1.0,0.0018014447586964745,magicboy159
,1.0,0.0018014447586964745,capivara1
,1.0,0.0018014447586964745,devster_LP
,1.0,0.0018014447586964745,benwalspra20
,1.0,0.0018014447586964745,Yukikooo
,1.0,0.0018014447586964745,RubenKnijn
,1.0,0.0018014447586964745,Extraft
,1.0,0.0018014447586964745,Bozzy1979
,1.0,0.0018014447586964745,caution1wetfloor
,1.0,0.0018014447586964745,Tandindra
,1.0,0.0018014447586964745,Obema
,1.0,0.0018014447586964745,Benegamer
,1.0,0.0018014447586964745,SuperiorDragon1
,1.0,0.0018014447586964745,Mglensch
,1.0,0.0018014447586964745,_iridophyll7
,1.0,0.0018014447586964745,Trollmegs
,1.0,0.0018014447586964745,Spaghettironi
,1.0,0.0018014447586964745,jackcrowther1uk
,1.0,0.0018014447586964745,TigerBen97
,1.0,0.0018014447586964745,Alphsy
,1.0,0.0018014447586964745,NickK1105
,1.0,0.0018014447586964745,umbraas
,1.0,0.0018014447586964745,GabrielHax
,1.0,0.0018014447586964745,silent0re
,1.0,0.0018014447586964745,TheSupremeLord
,1.0,0.0018014447586964745,TheLonelySheep
,1.0,0.0018014447586964745,Norritt
,1.0,0.0018014447586964745,jony_aguilar
,1.0,0.0018014447586964745,EnviousXd
,1.0,0.0018014447586964745,Asprow
,1.0,0.0018014447586964745,Dark_Lord_Stefan
,1.0,0.0018014447586964745,MyLifeIsANIME
,1.0,0.0018014447586964745,quelip
,1.0,0.0018014447586964745,Dxrkify
,1.0,0.0018014447586964745,schemingcat
,1.0,0.0018014447586964745,Nate_SeaSerpent
,1.0,0.0018014447586964745,billybob022
,1.0,0.0018014447586964745,JackOfresh
,1.0,0.0018014447586964745,AGuyWhoIsBored
,1.0,0.0018014447586964745,BobbyHill90
,1.0,0.0018014447586964745,SheldonFag
,1.0,0.0018014447586964745,MajesticSatire
,1.0,0.0018014447586964745,Sp3edQB
,1.0,0.0018014447586964745,RealDaBaby
,1.0,0.0018014447586964745,5alC1
,1.0,0.0018014447586964745,Minegamer_91
,1.0,0.0018014447586964745,Misteraraz
,1.0,0.0018014447586964745,Colorst0rm
,1.0,0.0018014447586964745,Spywhale
,1.0,0.0018014447586964745,mackenab
,1.0,0.0018014447586964745,AnxSilenty
,1.0,0.0018014447586964745,Galam_8
,1.0,0.0018014447586964745,ManThePredator
,1.0,0.0018014447586964745,The_Pommes
,1.0,0.0018014447586964745,7358
,1.0,0.0018014447586964745,Ciguato
,1.0,0.0018014447586964745,Bot726
,1.0,0.0018014447586964745,LilShidLivesOn
,1.0,0.0018014447586964745,KutMasta00
,1.0,0.0018014447586964745,vangefinn
,1.0,0.0018014447586964745,doveqt
,1.0,0.0018014447586964745,flemd0gga
,1.0,0.0018014447586964745,Eragore
,1.0,0.0018014447586964745,_KingVice_
,1.0,0.0018014447586964745,EdgyPancake
,1.0,0.0018014447586964745,Birthday_Gift
,1.0,0.0018014447586964745,BradleyCrazy
,1.0,0.0018014447586964745,Xelofan
,1.0,0.0018014447586964745,Panda_God_Panda
,1.0,0.0018014447586964745,Mag3ma
,1.0,0.0018014447586964745,DroopNapple
,1.0,0.0018014447586964745,m1stdota2
,1.0,0.0018014447586964745,Zrapovic
,1.0,0.0018014447586964745,Tectargeter
,1.0,0.0018014447586964745,NickMaster07
,1.0,0.0018014447586964745,Aqqermonn
,1.0,0.0018014447586964745,Goyar
,1.0,0.0018014447586964745,W0LVS
,1.0,0.0018014447586964745,EH8
,1.0,0.0018014447586964745,chaseboy100
,1.0,0.0018014447586964745,skaffa_yippa
,1.0,0.0018014447586964745,WymanCrusher
,1.0,0.0018014447586964745,ONI_MIKO
,1.0,0.0018014447586964745,jimjamjay
,1.0,0.0018014447586964745,a_stale_taco
,1.0,0.0018014447586964745,Alipro1
,1.0,0.0018014447586964745,Dabner233
,1.0,0.0018014447586964745,groenedrie
,1.0,0.0018014447586964745,louisboss99
,1.0,0.0018014447586964745,AWIN7463
,1.0,0.0018014447586964745,blacksquid48
,1.0,0.0018014447586964745,Mr_Lon
,1.0,0.0018014447586964745,Dappro
,1.0,0.0018014447586964745,Clafter
,1.0,0.0018014447586964745,JustKuray
,1.0,0.0018014447586964745,anormali
,1.0,0.0018014447586964745,callumnam
,1.0,0.0018014447586964745,PolishGamerYT
,1.0,0.0018014447586964745,MangoYoshi64
,1.0,0.0018014447586964745,TinyMonstet
,1.0,0.0018014447586964745,RealTunaFish
,1.0,0.0018014447586964745,Red_Aces_XD
,1.0,0.0018014447586964745,Shadows9
,1.0,0.0018014447586964745,lampless
,1.0,0.0018014447586964745,Cheesus_Price
,1.0,0.0018014447586964745,Dobyboy52
,1.0,0.0018014447586964745,Aluveio
,1.0,0.0018014447586964745,ChatN0ir
,1.0,0.0018014447586964745,ron_xd
,1.0,0.0018014447586964745,Ein_Systemfehler
,1.0,0.0018014447586964745,runssipunssi
,1.0,0.0018014447586964745,msrq
,1.0,0.0018014447586964745,KobeTheHeliMan
,1.0,0.0018014447586964745,zapperay
,1.0,0.0018014447586964745,Faareoh
,1.0,0.0018014447586964745,SuperGirl0101
,1.0,0.0018014447586964745,stillstills
,1.0,0.0018014447586964745,Skinzilla
,1.0,0.0018014447586964745,pink0104
,1.0,0.0018014447586964745,Harkd
,1.0,0.0018014447586964745,Internetgamer_
,1.0,0.0018014447586964745,HadLar
,1.0,0.0018014447586964745,Super02
,1.0,0.0018014447586964745,Ifrogotagainyay
,1.0,0.0018014447586964745,Jamae
,1.0,0.0018014447586964745,Xefews
,1.0,0.0018014447586964745,Chrispy0ne
,1.0,0.0018014447586964745,mini_bomba
,1.0,0.0018014447586964745,lux6000
,1.0,0.0018014447586964745,LampBank
,1.0,0.0018014447586964745,ElGatoss
,1.0,0.0018014447586964745,GreatBuilderBob
,1.0,0.0018014447586964745,dobos90
,1.0,0.0018014447586964745,sejdin57
,1.0,0.0018014447586964745,mcguy77
,1.0,0.0018014447586964745,Trixis1
,1.0,0.0018014447586964745,RBNG182
,1.0,0.0018014447586964745,PIXEL_908
,1.0,0.0018014447586964745,Zoeyorly
,1.0,0.0018014447586964745,Crafter_0001
,1.0,0.0018014447586964745,JonBoull
,1.0,0.0018014447586964745,W101_yt
,1.0,0.0018014447586964745,PeanuTBrain
,1.0,0.0018014447586964745,Logix1
,1.0,0.0018014447586964745,The_Great_Vector
,1.0,0.0018014447586964745,jriver_15
,1.0,0.0018014447586964745,MineshafterHD
,1.0,0.0018014447586964745,KINGOFMCBRO
,1.0,0.0018014447586964745,Bumbulek
,1.0,0.0018014447586964745,Redirext
,1.0,0.0018014447586964745,ErdenX
,1.0,0.0018014447586964745,Luna_Catalyst
,1.0,0.0018014447586964745,grisbuk
,1.0,0.0018014447586964745,Galinichop
,1.0,0.0018014447586964745,Famexgee
,1.0,0.0018014447586964745,akgamer182
,1.0,0.0018014447586964745,the_pokemad
,1.0,0.0018014447586964745,Wooftag1000
,1.0,0.0018014447586964745,creepwegames179
,1.0,0.0018014447586964745,onomatophobia
,1.0,0.0018014447586964745,Imperial__
,1.0,0.0018014447586964745,Mlecz
,1.0,0.0018014447586964745,DB_Master
,1.0,0.0018014447586964745,sneakydreaph
,1.0,0.0018014447586964745,Aeroz
,1.0,0.0018014447586964745,JayTee3
,1.0,0.0018014447586964745,LiVi0
,1.0,0.0018014447586964745,GvainD
,1.0,0.0018014447586964745,AussieOnIce
,1.0,0.0018014447586964745,patatita
,1.0,0.0018014447586964745,Gangster_Koala
,1.0,0.0018014447586964745,ice_cream46
,1.0,0.0018014447586964745,Superblooner1
,1.0,0.0018014447586964745,soulanon
,1.0,0.0018014447586964745,LokiTheCatte
,1.0,0.0018014447586964745,psyamaha
,1.0,0.0018014447586964745,Gordol
,1.0,0.0018014447586964745,Mroshannon
,1.0,0.0018014447586964745,umekalle
,1.0,0.0018014447586964745,Aditya_Taquito
,1.0,0.0018014447586964745,KingRawson66
,1.0,0.0018014447586964745,Sabermoose
,1.0,0.0018014447586964745,snoozedzn
,1.0,0.0018014447586964745,Orbus
,1.0,0.0018014447586964745,Cannnabid
,1.0,0.0018014447586964745,rickytrevor
,1.0,0.0018014447586964745,isim2o
,1.0,0.0018014447586964745,Raymond8
,1.0,0.0018014447586964745,zebra_lover02
,1.0,0.0018014447586964745,sanguisbebimus
,1.0,0.0018014447586964745,SpenceNasty
,1.0,0.0018014447586964745,MushX_YT
,1.0,0.0018014447586964745,Dormammu
,1.0,0.0018014447586964745,ExtremeError
,1.0,0.0018014447586964745,Is_flak
,1.0,0.0018014447586964745,dutchtea
,1.0,0.0018014447586964745,alfred1905
,1.0,0.0018014447586964745,Alarg
,1.0,0.0018014447586964745,trytryw
,1.0,0.0018014447586964745,popGobxly
,1.0,0.0018014447586964745,Nodimius
,1.0,0.0018014447586964745,AriusSama
,1.0,0.0018014447586964745,ggun
,1.0,0.0018014447586964745,donuteater
,1.0,0.0018014447586964745,GreiferBeast
,1.0,0.0018014447586964745,Janszokoloko
,1.0,0.0018014447586964745,MasterCaleb005
,1.0,0.0018014447586964745,I_Iw
,1.0,0.0018014447586964745,_PotatoeFarmer
,1.0,0.0018014447586964745,Grunkle_Chubs
,1.0,0.0018014447586964745,toast_is_mental
,1.0,0.0018014447586964745,bapt93
,1.0,0.0018014447586964745,Xsorxs
,1.0,0.0018014447586964745,ockle
,1.0,0.0018014447586964745,Anonymous_____01
,1.0,0.0018014447586964745,WhyNorton
,1.0,0.0018014447586964745,ReX_ExiLe
,1.0,0.0018014447586964745,ariver
,1.0,0.0018014447586964745,porkchopper1001
,1.0,0.0018014447586964745,ItsEris
,1.0,0.0018014447586964745,GokuT23
,1.0,0.0018014447586964745,WellanTds
,1.0,0.0018014447586964745,nash79
,1.0,0.0018014447586964745,DitNavn
,1.0,0.0018014447586964745,TTStyle_
,1.0,0.0018014447586964745,Ari_RERA_43
,1.0,0.0018014447586964745,Xturtle__Offical
,1.0,0.0018014447586964745,Vvkarmax
,1.0,0.0018014447586964745,Ditto93
,1.0,0.0018014447586964745,Grimz_X
,1.0,0.0018014447586964745,moRe_cOws
,1.0,0.0018014447586964745,Shroombot
,1.0,0.0018014447586964745,TheNevis98
,1.0,0.0018014447586964745,lumpley3
,1.0,0.0018014447586964745,gimmieurtacos
,1.0,0.0018014447586964745,TADS4
,1.0,0.0018014447586964745,DontSayVinegar
,1.0,0.0018014447586964745,appiepablo
,1.0,0.0018014447586964745,AJIKA_HA4H
,1.0,0.0018014447586964745,Thebuild
,1.0,0.0018014447586964745,jvadi
,1.0,0.0018014447586964745,breznjak_xd
,1.0,0.0018014447586964745,EirikTorpedo
,1.0,0.0018014447586964745,DTW_Crazykiller
,1.0,0.0018014447586964745,and016
,1.0,0.0018014447586964745,AngryAlpaca1
,1.0,0.0018014447586964745,Varmkorv2000
,1.0,0.0018014447586964745,ProboMaster
,1.0,0.0018014447586964745,aaronmacki
,1.0,0.0018014447586964745,Spil_Mester_Lind
,1.0,0.0018014447586964745,Coolman2245
,1.0,0.0018014447586964745,Null_Player
,1.0,0.0018014447586964745,jscottk123
,1.0,0.0018014447586964745,ImGyraa
,1.0,0.0018014447586964745,PeterMG
,1.0,0.0018014447586964745,GAMES_EPIC
,1.0,0.0018014447586964745,vidarmid
,1.0,0.0018014447586964745,FreemanTV
,1.0,0.0018014447586964745,Stegosaurus132
,1.0,0.0018014447586964745,truegamer2011
,1.0,0.0018014447586964745,36otto
,1.0,0.0018014447586964745,shmoobalizer
,1.0,0.0018014447586964745,WUNDERW0RLD
,1.0,0.0018014447586964745,epidemic_ftw
,1.0,0.0018014447586964745,sourTaste000
,1.0,0.0018014447586964745,MrDFL
,1.0,0.0018014447586964745,Asterg_
,1.0,0.0018014447586964745,megaraul6080
,1.0,0.0018014447586964745,9823876401211234
,1.0,0.0018014447586964745,sharp180
,1.0,0.0018014447586964745,AMINELEONARDD
,1.0,0.0018014447586964745,pavlovicmc
,1.0,0.0018014447586964745,KaleDzedaj15
,1.0,0.0018014447586964745,ChokLitMalk
,1.0,0.0018014447586964745,LachyPlayWithMe
,1.0,0.0018014447586964745,lord_Tachanka__
,1.0,0.0018014447586964745,jtbadx2308
,1.0,0.0018014447586964745,UUT118
,1.0,0.0018014447586964745,BarrelDome
,1.0,0.0018014447586964745,FrankTheTank3r
,1.0,0.0018014447586964745,ItsYoungDaddy
,1.0,0.0018014447586964745,UwUOwOx3rawr
